label	text	rationale
ad hominem	Он утверждает, что спорт должен быть вне политики. Но он сам постоянно использует публичные площадки для продвижения своих взглядов, значит его аргументы лицемерны и несостоятельны. Такая позиция противоречива.	Но он сам постоянно использует публичные площадки для продвижения своих взглядов, значит его аргументы лицемерны и несостоятельны
fallacy of credibility	В разговоре о городском транспорте один житель предлагает развивать велосипедную инфраструктуру, ссылаясь на успешные примеры других стран. Его оппонент отвечает: Такие изменения не нужны, потому что в нашем городе всегда отдавали приоритет автомобилям и так было на протяжении десятилетий, и добавляет, что раз эта практика сложилась исторически и поддерживалась многими поколениями, значит она является правильной. Он приводит примеры из прошлого, рассказывает, как дороги строились под машины, и утверждает, что любые изменения нарушат привычный уклад. При этом он не анализирует современные проблемы пробок и экологии.	Такие изменения не нужны, потому что в нашем городе всегда отдавали приоритет автомобилям и так было на протяжении десятилетий[SEP]раз эта практика сложилась исторически и поддерживалась многими поколениями, значит она является правильной
ad populum	— Почему ты не хочешь использовать эту социальную сеть? — Её уже используют миллиарды пользователей по всему миру, значит, она действительно лучшая платформа. Массовый выбор говорит сам за себя.	Её уже используют миллиарды пользователей по всему миру, значит, она действительно лучшая платформа
equivocation	Я люблю работать с языком, потому что это мощный инструмент. С его помощью можно выражать мысли, убеждать людей, строить карьеру. Чем лучше человек владеет языком, тем больше у него возможностей. Язык нужно тренировать ежедневно, иначе он становится слабым и неповоротливым. Значит, если язык в хорошем состоянии, то и речь будет сильной и убедительной. Поэтому достаточно просто заботиться о физическом состоянии языка, и можно стать отличным оратором без особых усилий.	Язык нужно тренировать ежедневно, иначе он становится слабым и неповоротливым. Значит, если язык в хорошем состоянии, то и речь будет сильной и убедительной.
circular reasoning	В HR-отделе оценивали кандидата на руководящую должность. Кандидат компетентен, потому что демонстрирует высокий профессионализм, а его профессионализм определяется компетентностью. Решение приняли после финального интервью.	Кандидат компетентен, потому что демонстрирует высокий профессионализм, а его профессионализм определяется компетентностью
intentional	Да, я использовал бюджет проекта на личные встречи с партнёрами в дорогих ресторанах, но мои намерения были чистыми и направлены на укрепление деловых связей и будущую выгоду компании. Эти переговоры невозможно провести в обычном офисе — там не создаётся нужная атмосфера доверия. Благодаря таким встречам мы уже наметили сотрудничество, которое может принести миллионы в следующем году. Если смотреть формально, да, это выглядит как превышение расходов, но по сути это инвестиция в развитие бизнеса. Я действовал из интересов компании, а не из личной выгоды. Когда цель — долгосрочный успех, нельзя цепляться к мелочам вроде чеков и формальных ограничений.	Да, я использовал бюджет проекта на личные встречи с партнёрами в дорогих ресторанах, но мои намерения были чистыми и направлены на укрепление деловых связей и будущую выгоду компании
ad hominem	В дебатах о культуре питания он критиковал фастфуд. Он лицемерен и регулярно сам питается тем же самым, поэтому его аргументы против фастфуда не имеют веса. Разговор быстро сменил тему.	Он лицемерен и регулярно сам питается тем же самым, поэтому его аргументы против фастфуда не имеют веса
ad populum	На лекции студент сказал: превалирующая точка зрения в обществе поддерживает эту гипотезу, значит, она истинна. Преподаватель лишь задумчиво кивнул.	превалирующая точка зрения в обществе поддерживает эту гипотезу, значит, она истинна
ad populum	В культурной критике обсуждали популярный фильм. Его посмотрели миллионы зрителей и он получил массовое одобрение, значит, это высококачественное произведение. Критика казалась излишней.	Его посмотрели миллионы зрителей и он получил массовое одобрение, значит, это высококачественное произведение
fallacy of extension	— Я думаю, что в интернете стоит строже модерировать откровенные призывы к насилию и травле. Это не касается обычных споров или критики, а только прямых угроз и организованных атак на людей. — То есть вы хотите полностью запретить любые острые высказывания и превратить интернет в стерильное пространство без мнений? Значит, никакой критики, никаких споров — только одобренные фразы? Вы предлагаете создать цифровую цензуру, где любое несогласие будет удаляться! По вашей логике, интернет должен стать скучной витриной, где все говорят одно и то же!	в интернете стоит строже модерировать откровенные призывы к насилию и травле[SEP]То есть вы хотите полностью запретить любые острые высказывания и превратить интернет в стерильное пространство без мнений
circular reasoning	Аналитики спорили о качестве данных. Данные репрезентативны, потому что они отражают генеральную совокупность, а отражение генеральной совокупности проистекает из их репрезентативности. На основе этого строят прогноз.	Данные репрезентативны, потому что они отражают генеральную совокупность, а отражение генеральной совокупности проистекает из их репрезентативности
intentional	Да, мы использовали агрессивные методы продвижения в соцсетях, включая манипуляции и скрытую рекламу. Но мы действовали так, потому что хотели донести важную информацию до как можно большего числа людей и изменить их поведение к лучшему . Иногда мягкие методы не работают. Нужно привлекать внимание любыми способами. Когда цель — просвещение и изменение общественного поведения, допустимо использовать даже спорные инструменты влияния . В итоге люди стали больше интересоваться темой, и это уже результат.	мы действовали так, потому что хотели донести важную информацию до как можно большего числа людей и изменить их поведение к лучшему[SEP]Когда цель — просвещение и изменение общественного поведения, допустимо использовать даже спорные инструменты влияния
ad hominem	Он представил анализ налоговой реформы, указывая на её недостатки. Однако оппонент заметил: этот человек давно известен своей завистью к успешным предпринимателям, поэтому его критика налоговой системы предвзята и не имеет ценности. В итоге обсуждение сместилось на личности.	этот человек давно известен своей завистью к успешным предпринимателям, поэтому его критика налоговой системы предвзята и не имеет ценности
fallacy of credibility	В обсуждении реформы здравоохранения один из участников заявил, что необходимо увеличить финансирование профилактики заболеваний, так как это снижает нагрузку на больницы. Однако другой ответил: Это предложение следует принять, потому что его поддержал известный миллиардер-филантроп, значит оно точно эффективное. Этот предприниматель вложил миллионы в благотворительные проекты и часто выступает на международных форумах. Если человек такого статуса одобряет идею, значит она правильная и не требует дополнительных доказательств. Его успех в бизнесе якобы подтверждает способность принимать верные решения в любой сфере, включая медицину и государственную политику.	Это предложение следует принять, потому что его поддержал известный миллиардер-филантроп, значит оно точно эффективное[SEP]Если человек такого статуса одобряет идею, значит она правильная и не требует дополнительных доказательств
fallacy of relevance	На родительском собрании одна мама подняла вопрос о качестве школьного питания: дети жалуются на холодную еду, а иногда её просто не хватает. В ответ директор сказал: «Зачем обсуждать качество школьного питания? Гораздо важнее, что наши дети учатся высококачественным знаниям и навыкам — в этом настоящая основа будущего! У нас 95% выпускников сдают базовую математику, и это гораздо серьёзнее, чем то, что кто-то сегодня получил несвежий суп».	Зачем обсуждать качество школьного питания? Гораздо важнее, что[SEP]дети учатся высококачественным знаниям и навыкам
fallacy of credibility	На встрече жителей района обсуждают строительство нового парка. Один активист предлагает современный дизайн и инфраструктуру. Ему возражают: Мы должны оставить всё как есть, ведь этот парк создавался десятилетиями и всегда выглядел именно так, и любые изменения нарушат традиционный облик. Если пространство долгое время существовало в определённом виде, значит это лучший вариант, и нет необходимости что-то улучшать или адаптировать под современные нужды.	Мы должны оставить всё как есть, ведь этот парк создавался десятилетиями и всегда выглядел именно так
fallacy of extension	— Я считаю, что нужно внимательнее относиться к психическому здоровью сотрудников и давать возможность брать выходные при выгорании. Это повышает продуктивность в долгосрочной перспективе. — То есть вы предлагаете разрешить людям вообще не работать под предлогом усталости и настроения? Отлично! Пусть все берут бесконечные выходные, когда им вздумается! Работы не будет, компании разорятся, зато все будут «восстанавливать баланс»! Вы хотите превратить рабочие места в курорты, где никто не несёт ответственности!	нужно внимательнее относиться к психическому здоровью сотрудников и давать возможность брать выходные при выгорании[SEP]вы предлагаете разрешить людям вообще не работать под предлогом усталости и настроения
fallacy of credibility	Зачем нам слушать Иванова о том, какие занятия полезны для детей? Он сам никогда не был отцом, не воспитывал своих детей — они живут с матерью в другом городе, и он видит их раз в год. Без личного опыта воспитания невозможно понять, что действительно нужно ребёнку. Да, у него есть диплом педагога и двадцать лет работы в министерстве образования, но теория и кабинетные разработки — это одно, а реальная жизнь с плачущим младенцем ночью, с подростковыми кризисами и школьными проблемами — совсем другое. Пока ты сам не менял подгузники и не помогал делать уроки до полуночи, твои советы — просто абстрактные рассуждения без связи с реальностью. Иванов может сколько угодно цитировать исследования, но без отцовского опыта его мнение не заслуживает внимания.	Зачем[SEP]слушать Иванова о том, какие занятия полезны для детей? Он[SEP]никогда не был отцом[SEP]без отцовского опыта его мнение не заслуживает внимания
intentional	— Онлайн-образование не всегда эффективно: студенты хуже усваивают материал и теряют мотивацию. — Вы критикуете онлайн-обучение, потому что боитесь потерять свою преподавательскую позицию и влияние в университете . Вам выгодна старая система, где вы контролируете аудиторию. Новые форматы угрожают вашему статусу, поэтому вы их дискредитируете. Вы не о студентах думаете, а о себе. Если онлайн-курсы станут нормой, многие преподаватели окажутся не нужны. Вот и вся причина вашей критики. Не нужно прикрываться качеством образования — ваши мотивы прозрачны.	Вы критикуете онлайн-обучение, потому что боитесь потерять свою преподавательскую позицию и влияние в университете
fallacy of extension	— Я думаю, что в городах стоит развивать велоинфраструктуру для тех, кто хочет ездить на велосипеде. Это дополнительный вариант транспорта. — То есть вы хотите заставить всех пересесть на велосипеды и убрать автомобили с дорог? Прекрасно, давайте ездить зимой по снегу на великах! Вы предлагаете игнорировать реальность и навязать один способ передвижения! По вашей логике, удобство людей не важно!	в городах стоит развивать велоинфраструктуру для тех, кто хочет ездить на велосипеде[SEP]То есть вы хотите заставить всех пересесть на велосипеды и убрать автомобили с дорог
ad populum	В разговоре о карьере прозвучало мнение: мало кто выбирает эту специальность, значит, она бесперспективна. Поэтому студент решил отказаться от неё.	мало кто выбирает эту специальность, значит, она бесперспективна
circular reasoning	В школе обсуждали дисциплинарную политику. Правила эффективны, потому что обеспечивают высокий уровень дисциплины. Учителя отмечают порядок. Высокий уровень дисциплины обеспечивается тем, что правила эффективны. Значит, менять их не нужно.	Правила эффективны, потому что обеспечивают высокий уровень дисциплины[SEP]Высокий уровень дисциплины обеспечивается тем, что правила эффективны
fallacy of relevance	— Школа должна ввести обязательные уроки финансовой грамотности для старшеклассников. Исследования показывают, что подростки, прошедшие такой курс, в два раза реже попадают в долговые ловушки после 18 лет, лучше понимают принципы бюджетирования и реже становятся жертвами финансовых мошенников. Это базовый навык для взрослой жизни. — Но ведь школьные столовые сейчас кормят детей невкусной едой! Разве до финансовой грамотности, когда дети голодают между уроками? Сначала надо решить проблему с питанием, а потом уже думать о каких-то там деньгах. Зачем учить ребёнка считать деньги, если он не может нормально пообедать?	Но ведь школьные столовые сейчас кормят детей невкусной едой! Разве до финансовой грамотности
circular reasoning	В юридической практике возник спор о легитимности решения суда. Решение является легитимным, потому что оно принято законно, а его законность определяется тем, что решение легитимно. Поэтому его нельзя оспаривать без подрыва правопорядка.	Решение является легитимным, потому что оно принято законно, а его законность определяется тем, что решение легитимно
fallacy of extension	— Я считаю, что в школьной программе стоит немного сократить объём домашнего задания по выходным, чтобы у детей было время на отдых и кружки. Это не означает снижение требований, а лишь перераспределение нагрузки, чтобы избежать выгорания и сохранить интерес к обучению. Многие родители жалуются, что дети перегружены и не успевают восстановиться. — То есть вы хотите вообще отменить учёбу по выходным и превратить школу в развлекательный кружок без дисциплины и знаний? Прекрасно! Тогда давайте сразу уберём экзамены, оценки и учебники, пусть дети только играют и отдыхают. По вашей логике, образование вообще не нужно, ведь оно «утомляет». Вы фактически предлагаете вырастить поколение, которое не умеет трудиться и не способно к интеллектуальной работе!	в школьной программе стоит немного сократить объём домашнего задания по выходным, чтобы у детей было время на отдых и кружки[SEP]вы хотите вообще отменить учёбу по выходным и превратить школу в развлекательный кружок без дисциплины и знаний
equivocation	Я стараюсь всегда держать своё слово, потому что слово — это основа доверия между людьми. Если ты дал слово, его нужно выполнять, иначе ты теряешь уважение. Слово может поддержать, вдохновить, направить. Слово обладает силой воздействия, а значит, каждое моё слово уже влияет на реальность, поэтому достаточно говорить правильно, чтобы всё происходило как нужно. Поэтому действия не так важны, как правильные слова.	Слово обладает силой воздействия, а значит, каждое моё слово уже влияет на реальность, поэтому достаточно говорить правильно, чтобы всё происходило как нужно
false dilemma	В международной политике обсуждается участие в военных альянсах. Решение влияет на безопасность и внешние отношения. При этом утверждается: либо мы вступаем в сильный военный союз, получая защиту и поддержку союзников. Это усиливает обороноспособность. либо остаёмся в одиночестве и становимся лёгкой мишенью, потому что без союзников страна уязвима. Такой выбор подаётся как единственно возможный.	либо мы вступаем в сильный военный союз,[SEP]либо остаёмся в одиночестве и становимся лёгкой мишенью,
equivocation	Я убеждён, что порядок в жизни начинается с мелочей. Когда в комнате порядок, легче сосредоточиться и работать. Порядок создаёт ясность и помогает контролировать происходящее. В математике тоже есть порядок действий, который нельзя нарушать. Значит, если я строго следую математическому порядку, моя жизнь тоже становится упорядоченной и успешной, потому что порядок универсален.	Порядок создаёт ясность и помогает контролировать происходящее.[SEP]Значит, если я строго следую математическому порядку, моя жизнь тоже становится упорядоченной и успешной
ad populum	Все говорят, что безопасные пространства защищают людей. В каждом университете, на каждом форуме, в каждой прогрессивной группе — одно и то же: 'Безопасные зоны спасают жизни', 'Они дают уязвимым голос', 'Кто против — тот за травлю'. Такое массовое согласие говорит само за себя. Если миллионы студентов, активистов и преподавателей пришли к этому выводу, разве может быть иначе? Когда столько людей единодушны, сомневаться — всё равно что отрицать очевидное.	Все говорят, что безопасные пространства защищают людей[SEP]Если миллионы[SEP]пришли к этому выводу, разве может быть иначе
fallacy of extension	— Я считаю, что в школьных столовых стоит уменьшить количество сладких и вредных продуктов, чтобы улучшить здоровье детей. Это не запрет сладкого полностью, а баланс питания. — То есть вы хотите полностью запретить детям любые сладости и лишить их радости? Вы предлагаете контролировать каждую конфету, следить за каждым кусочком еды и превратить питание в строгий режим! По вашей логике, дети должны жить без удовольствий!	в школьных столовых стоит уменьшить количество сладких и вредных продуктов[SEP]То есть вы хотите полностью запретить детям любые сладости и лишить их радости
ad populum	В подкасте о психологии ведущий заявил: Большинство людей считает, что визуализация желаний работает, следовательно, метод действительно эффективен. Слушатели активно делились опытом.	Большинство людей считает, что визуализация желаний работает, следовательно, метод действительно эффективен
circular reasoning	В аналитической записке оценивали прозрачность госзакупок. Процедуры прозрачны, потому что обеспечивают открытый доступ к информации, а открытый доступ к информации обусловлен прозрачностью процедур. Это указали как признак реформы.	Процедуры прозрачны, потому что обеспечивают открытый доступ к информации, а открытый доступ к информации обусловлен прозрачностью процедур
equivocation	Когда я учился играть на гитаре, мне говорили, что важно чувствовать лад. Музыка становится гармоничной, когда все звуки согласованы. Лад — это согласие и гармония, к которым нужно стремиться. Если в коллективе есть лад, значит, все должны придерживаться одной линии. Значит, любое несогласие разрушает лад и недопустимо. Поэтому в команде не стоит спорить с руководителем, ведь это нарушает общий лад.	Лад — это согласие и гармония, к которым нужно стремиться. Если в коллективе есть лад, значит, все должны придерживаться одной линии. Значит, любое несогласие разрушает лад и недопустимо.
appeal to emotion	На заседании по безопасности обсуждали расширение полномочий спецслужб. Один чиновник сказал: люди боятся выходить вечером, тревога висит в воздухе. Неужели вы готовы оставить их без защиты? Каждый звонок в дверь заставляет семьи замирать от страха. Поэтому нужно разрешить тотальную прослушку без ограничений.	Неужели вы готовы оставить их без защиты?[SEP]Поэтому нужно разрешить тотальную прослушку без ограничений.
appeal to emotion	На заседании о безопасности один чиновник сказал: Террористические угрозы становятся всё реальнее, люди боятся за своих близких. Неужели вы хотите жить в постоянном страхе? Это разрушает общество. Поэтому необходимо усилить контроль и ограничить свободы ради защиты.	Неужели вы хотите жить в постоянном страхе?[SEP]Поэтому необходимо усилить контроль и ограничить свободы ради защиты.
faulty generalization	— Большинство блогеров зарабатывают скромно: 95% получают меньше 10 тысяч рублей в месяц, многие работают годами без окупаемости, а алгоритмы соцсетей постоянно меняются, делая монетизацию всё сложнее. Успешные кейсы — это исключения, а не правило. Нужно учитывать конкуренцию, затраты на оборудование, время на создание контента и нестабильность дохода. — Моя знакомая открыла канал на YouTube и за год стала миллионеркой. Значит, все блогеры становятся богатыми! Она снимала видео о кулинарии — просто готовила дома и выкладывала ролики. Через полгода у неё был миллион подписчиков, бренды сами предлагали рекламу, и она купила квартиру в центре города. Если ей удалось разбогатеть, значит, и у любого другого получится. Не нужно слушать статистику про 95% — это просто неудачники, которые не умеют работать. Блогерство — это золотая жила для всех, кто готов попробовать. Раз один человек стал миллионером, значит, все могут.	Моя знакомая открыла канал на YouTube и за год стала миллионеркой. Значит, все блогеры становятся богатыми!
ad hominem	— Следует ограничить рекламу фастфуда. — Ты просто фанат здорового образа жизни, склонный навязывать свои привычки другим, поэтому твои аргументы не имеют объективной ценности. Люди сами решат, что им есть.	Ты просто фанат здорового образа жизни, склонный навязывать свои привычки другим, поэтому твои аргументы не имеют объективной ценности
false causality	Моя подруга начала вести дневник благодарности, и через некоторое время у неё наладились отношения с коллегами. Если улучшения начались после этой привычки, значит именно записи благодарности изменили поведение окружающих людей. Теперь она советует это всем.	Если улучшения начались после этой привычки, значит именно записи благодарности изменили поведение окружающих людей
fallacy of extension	— Я считаю, что стоит проверять источники информации перед распространением, особенно в мессенджерах. Это снижает количество фейков. — То есть вы хотите запретить людям делиться новостями и контролировать каждое сообщение? Прекрасно! Давайте введём цензуру в личной переписке! Вы предлагаете тотальную слежку!	стоит проверять источники информации перед распространением, особенно в мессенджерах[SEP]вы хотите запретить людям делиться новостями и контролировать каждое сообщение
fallacy of extension	— Я думаю, что в питании стоит уменьшить потребление сахара и переработанных продуктов, сохраняя разнообразие рациона, чтобы улучшить здоровье. — То есть вы хотите запретить людям есть всё вкусное и заставить их жить на одних овощах? Вы предлагаете лишить людей удовольствия от еды и контролировать каждый их приём пищи? Это уже диктатура питания!	в питании стоит уменьшить потребление сахара и переработанных продуктов, сохраняя разнообразие рациона[SEP]То есть вы хотите запретить людям есть всё вкусное и заставить их жить на одних овощах
fallacy of relevance	— В отчёте полиции указано, что уровень киберпреступности вырос на 45%, мошенники похищают миллионы рублей у граждан через фишинг и звонки. Требуются программы цифровой грамотности и усиление защиты. — Разве можно сейчас думать о киберпреступности, когда в стране растёт уличная преступность и кражи в реальной жизни? Люди боятся выходить вечером, квартиры вскрывают. Сначала нужно навести порядок на улицах, а уже потом заниматься интернетом.	Разве можно сейчас думать о киберпреступности, когда в стране растёт уличная преступность и кражи в реальной жизни
appeal to emotion	На обсуждении реформы правосудия один депутат резко выступил против смягчения наказаний. Он описал истории жертв преступлений, их разрушенные семьи и чувство утраты. Разве вы сможете смотреть в глаза матерям погибших? Эти люди живут с болью каждый день. Поэтому смертную казнь необходимо вернуть и применять без колебаний.	Разве вы сможете смотреть в глаза матерям погибших?[SEP]Поэтому смертную казнь необходимо вернуть и применять без колебаний.
equivocation	Мне важно сохранять баланс между работой и отдыхом. Когда баланс соблюдён, человек чувствует себя гармонично и не выгорает. Это помогает жить устойчиво. Баланс — это равновесие сил, значит, любые аспекты жизни должны быть строго уравнены количественно, иначе равновесие нарушается и всё рушится. Поэтому я стараюсь делить всё поровну, даже если это не имеет смысла в конкретной ситуации.	Баланс — это равновесие сил, значит, любые аспекты жизни должны быть строго уравнены количественно, иначе равновесие нарушается и всё рушится.
circular reasoning	В университете обсуждают качество курса. Курс считается качественным, так как обеспечивает высокий уровень обучения. Студенты это отмечают. Высокий уровень обучения обусловлен тем, что курс качественный. Поэтому программу не пересматривают.	Курс считается качественным, так как обеспечивает высокий уровень обучения[SEP]Высокий уровень обучения обусловлен тем, что курс качественный
fallacy of credibility	В обсуждении питания один человек привёл исследования о вреде чрезмерного потребления сахара. Его собеседник ответил: сахар не вреден, ведь известный шеф-повар утверждает, что его можно есть без ограничений, и его мнению стоит доверять. Если признанный мастер кулинарии так говорит, значит это правда. Этот повар получил международные награды, ведёт популярные шоу и знает всё о еде. Его опыт в приготовлении блюд воспринимается как доказательство правильности его взглядов на здоровье. Поэтому научные исследования можно игнорировать — мнение кулинарного авторитета кажется более убедительным.	сахар не вреден, ведь известный шеф-повар утверждает, что его можно есть без ограничений[SEP]Если признанный мастер кулинарии так говорит, значит это правда
