label	text	rationale
fallacy of credibility	В обсуждении научной теории один участник привёл новые данные, ставящие под сомнение устоявшиеся взгляды. Однако ему ответили: ваши выводы не заслуживают внимания, потому что вы не работаете в академическом институте, и добавили, что без принадлежности к признанной научной организации вы не являетесь авторитетом. Несмотря на корректные расчёты и ссылки на публикации, его аргументы отвергли. Участники решили, что только представители официальных институтов могут высказывать научные идеи, независимо от их содержания.	ваши выводы не заслуживают внимания, потому что вы не работаете в академическом институте[SEP]без принадлежности к признанной научной организации вы не являетесь авторитетом
intentional	В обсуждении нового закона о налоге на аренду жилья эксперт рассказал о прозрачности рынка и защите арендаторов. Депутат в ответ заявил: Вы настаиваете на этом налоге, потому что хотите вытеснить мелких арендодателей и расчистить рынок для крупных фондов, а не потому что заботитесь о защите арендаторов и соблюдении прав. Он добавил, что разговоры о прозрачности — лишь удобная ширма, за которой скрывается интерес к концентрации собственности. В итоге аргументы о снижении серых схем и повышении безопасности сделок не обсуждались, а внимание переключилось на предполагаемые скрытые цели автора инициативы.	Вы настаиваете на этом налоге, потому что хотите вытеснить мелких арендодателей и расчистить рынок для крупных фондов, а не потому что заботитесь о защите арендаторов и соблюдении прав
false dilemma	В системе образования постоянно обсуждают реформы, новые стандарты и методы оценки знаний. Учителя перегружены, ученики испытывают стресс, а родители недовольны результатами. Либо мы полностью отказываемся от домашних заданий. Некоторые считают, что это снизит нагрузку и улучшит психическое здоровье школьников. Однако тогда возникает вопрос дисциплины и закрепления материала. Либо ученики будут окончательно отставать и терять базовые навыки. В таких условиях любые попытки изменить формат заданий или сделать их более гибкими воспринимаются как слабость системы, которая не справляется с вызовами времени.	Либо мы полностью отказываемся от домашних заданий.[SEP]Либо ученики будут окончательно отставать и терять базовые навыки.
fallacy of relevance	— В IT-секторе наблюдается отток специалистов: за год страну покинули более 50 тысяч разработчиков, что замедляет цифровизацию экономики. — Давайте лучше поговорим о поддержке сельского хозяйства, а не об этих программистах. Урожайность падает, фермеры разоряются, цены на продукты растут. Продовольственная безопасность важнее цифровых технологий.	Давайте лучше поговорим о поддержке сельского хозяйства, а не об этих программистах
fallacy of extension	— Я думаю, что в новостях стоит чётко отделять факты от мнений журналистов — это повысит доверие аудитории. Сейчас границы часто размыты, и это создаёт путаницу. — То есть вы хотите запретить журналистам выражать любое мнение и превратить СМИ в бездушные сводки фактов? Отлично, давайте уберём аналитику, комментарии и экспертные оценки! Пусть новости будут сухими и бесполезными. Вы предлагаете уничтожить журналистику как профессию!	в новостях стоит чётко отделять факты от мнений журналистов[SEP]запретить журналистам выражать любое мнение и превратить СМИ в бездушные сводки фактов
circular reasoning	В бизнес-стратегии оценивали конкурентное преимущество. Компания конкурентоспособна, потому что успешно конкурирует на рынке, а успешная конкуренция является следствием её конкурентоспособности. Руководство решило масштабировать модель.	Компания конкурентоспособна, потому что успешно конкурирует на рынке, а успешная конкуренция является следствием её конкурентоспособности
appeal to emotion	В обсуждении абортов выступил активист: Это личный выбор. Представьте крошечную жизнь, которая тянется к свету и исчезает? Это трагедия, о которой никто не говорит. Неужели вы согласны с этим, значит аборты нужно запретить.	Представьте крошечную жизнь, которая тянется к свету и исчезает[SEP]Неужели вы согласны с этим, значит аборты нужно запретить
appeal to emotion	В обсуждении школьной политики предложили установить биометрический контроль. Представьте, что в школу проникает опасный человек; как вы будете жить с этим страхом? Родители уже переживают за безопасность. Поэтому нужно собирать биометрию у всех учеников без исключений.	Представьте, что в школу проникает опасный человек; как вы будете жить с этим страхом?[SEP]Поэтому нужно собирать биометрию у всех учеников без исключений.
fallacy of credibility	В разговоре о финансах один человек анализирует риски банковских вкладов. Его собеседник отвечает: Эти инвестиции надёжны, потому что их рекомендует известный спортивный тренер с мировым именем, человек, добившийся успеха в своей области, и раз он достиг высот, его мнение о деньгах заслуживает доверия. Он не рассматривает финансовые показатели, полагаясь на авторитет тренера. Успех в спорте воспринимается как универсальное доказательство компетентности в инвестициях.	Эти инвестиции надёжны, потому что их рекомендует известный спортивный тренер с мировым именем[SEP]и раз он достиг высот, его мнение о деньгах заслуживает доверия
fallacy of credibility	В споре о защите окружающей среды один человек заявил: Сжигание отходов безопасно и не вредит экологии, потому что так сказал известный бизнесмен, владелец крупной промышленной компании. Если такой успешный предприниматель это утверждает, значит он лучше разбирается и его словам можно доверять. Он построил десятки заводов, управляет тысячами сотрудников и имеет огромный опыт в промышленности. Его достижения в бизнесе воспринимаются как доказательство того, что он понимает и экологические вопросы. Если человек смог создать такую империю, значит он точно не станет вредить природе без оснований. Поэтому нет смысла изучать экологические отчёты или мнения учёных — достаточно опираться на слова авторитетного бизнес-лидера.	Сжигание отходов безопасно и не вредит экологии[SEP]Если такой успешный предприниматель это утверждает, значит он лучше разбирается и его словам можно доверять
circular reasoning	В дискуссии о приватности данных прозвучала позиция аналитика: система безопасна, так как обеспечивает высокий уровень защищённости информации, а высокий уровень защищённости информации обусловлен тем, что система безопасна. Участники также обсуждали вопросы шифрования и управления доступом.	система безопасна, так как обеспечивает высокий уровень защищённости информации[SEP]высокий уровень защищённости информации обусловлен тем, что система безопасна
false causality	Когда в городе открыли новые кофейни, число встреч и знакомств среди молодёжи заметно увеличилось, и социальная жизнь стала активнее. Значит, именно кофейни стимулируют формирование новых связей между людьми. Их начинают рассматривать как важный социальный фактор.	Когда в городе открыли новые кофейни, число встреч и знакомств среди молодёжи заметно увеличилось
circular reasoning	В споре о регулировании криптовалют прозвучало: Регулирование необходимо, потому что рынок нестабилен, а нестабильность рынка объясняется отсутствием необходимого регулирования. Дальше обсуждали конкретные меры.	Регулирование необходимо, потому что рынок нестабилен, а нестабильность рынка объясняется отсутствием необходимого регулирования
appeal to emotion	В обсуждении абортов прозвучало: Некоторые решения оставляют глубокие душевные травмы на всю жизнь. Подумайте о тех, кто потом жалеет и страдает годами. Эта боль остаётся навсегда. Разве не лучше предотвратить это, запретив аборты?	Подумайте о тех, кто потом жалеет и страдает годами.[SEP]Разве не лучше предотвратить это, запретив аборты?
ad hominem	В споре о школьной форме один родитель высказался за обязательный дресс-код. Его оппонент заметил: Она постоянно стремится контролировать окружающих и вмешивается в чужие дела, следовательно её аргументы о дисциплине продиктованы авторитарностью и неубедительны. После этого разговор стал напряжённым.	Она постоянно стремится контролировать окружающих и вмешивается в чужие дела, следовательно её аргументы о дисциплине продиктованы авторитарностью и неубедительны
appeal to emotion	-- Мы предлагаем ввести разумное регулирование онлайн-платформ: обязательную модерацию недостоверной информации, прозрачность алгоритмов и механизмы защиты от иностранного влияния. Это не запрет, а необходимые меры для безопасности граждан, особенно несовершеннолетних. Википедия, как и другие ресурсы, сможет работать в новых рамках, если будет соблюдать базовые требования.  -- Представьте, сколько ценных знаний навсегда исчезнет, если Википедия будет закрыта из-за новых законов. Подумайте о миллионах детей в малых городах и сёлах, которые будут лишены единственного источника бесплатного, качественного образования. Как они смогут мечтать, учиться, строить будущее? Разве мы имеем право лишать их этого света, этих возможностей ради каких-то абстрактных требований, которые ничего не меняют по сути?	Представьте, сколько ценных знаний навсегда исчезнет, если Википедия будет закрыта[SEP]Подумайте о миллионах детей в малых городах и сёлах[SEP]Как они смогут мечтать
fallacy of relevance	— По данным Минздрава, смертность от сердечно-сосудистых заболеваний в регионе выросла на 14% за последние три года. Причины — нехватка кардиологов, устаревшее оборудование и очереди на обследование до трёх месяцев. Необходимы срочные инвестиции в медицину и модернизацию больниц. — Разве можно говорить о больницах, когда у нас такие высокие тарифы на электроэнергию? Люди платят до 25% дохода за коммунальные услуги, предприятия закрываются. Давайте лучше обсудим рост тарифов, а не медицинскую статистику. Если экономика рухнет из-за дорогой энергии, никакие больницы не спасут ситуацию.	Разве можно говорить о больницах, когда у нас такие высокие тарифы на электроэнергию[SEP]Давайте лучше обсудим рост тарифов, а не медицинскую статистику
ad populum	На совещании обсуждали внедрение четырёхдневной рабочей недели. Согласно опросу сотрудников, более 85% поддерживают сокращение недели, значит, это оптимальная модель труда. Руководство решило ускорить переход, не вдаваясь в дополнительные расчёты.	Согласно опросу сотрудников, более 85% поддерживают сокращение недели, значит, это оптимальная модель труда
ad hominem	— Нужно ужесточить экологические стандарты для промышленных предприятий. — Ты сам регулярно нарушаешь элементарные бытовые правила экологии, выбрасываешь мусор где попало, значит твои доводы о защите природы лицемерны и не заслуживают внимания. Это просто слова.	Ты сам регулярно нарушаешь элементарные бытовые правила экологии, выбрасываешь мусор где попало, значит твои доводы о защите природы лицемерны и не заслуживают внимания
ad hominem	Не слушайте Петрова, когда он говорит о школьной дисциплине. В школе он сам был известным хулиганом — прогуливал уроки, грубил учителям, даже в кабинет директора водили за драки. Что он может понимать в воспитании и порядке? Его мнение не заслуживает внимания просто потому, что он никогда не умел себя вести.	Не слушайте Петрова[SEP]он сам был[SEP]хулиганом
appeal to emotion	На теледебатах обсуждали закрытие границ. Один из участников сказал: Люди боятся выходить на улицы, они чувствуют угрозу. Неужели вы хотите, чтобы ваши дети росли в страхе? Каждый день приносит тревогу и напряжение. Значит, границы нужно полностью закрыть.	Неужели вы хотите, чтобы ваши дети росли в страхе?[SEP]Значит, границы нужно полностью закрыть
equivocation	Я думаю о том, как важно следствие в любом деле. Любое действие имеет следствие, и это помогает анализировать ситуацию. Следствие показывает результат, а если есть следствие, значит, оно обязательно приводит к истине. Поэтому любое расследование всегда заканчивается правильным выводом.	Следствие показывает результат, а если есть следствие, значит, оно обязательно приводит к истине.
false dilemma	На обсуждении бюджета города прозвучала жёсткая позиция: единственный выход — сократить социальные расходы. Говорится о дефиците и нехватке средств. Описываются долги и обязательства. иначе город окажется на грани банкротства. Делается акцент на срочности финансовых мер и невозможности откладывать решения.	единственный выход — сократить социальные расходы[SEP]иначе город окажется на грани банкротства
intentional	На совете директоров обсуждали закрытие нерентабельного филиала. Генеральный директор сказал: «Да, мы закрываем филиал, и люди потеряют работу, но мы делаем это из желания сохранить компанию и обеспечить её будущее. Наши намерения направлены на общее благо, поэтому такие жертвы неизбежны и оправданы.» Он не обсуждал социальные последствия и альтернативы, сосредоточившись на мотивах.	Да, мы закрываем филиал, и люди потеряют работу, но мы делаем это из желания сохранить компанию и обеспечить её будущее. Наши намерения направлены на общее благо, поэтому такие жертвы неизбежны и оправданы
equivocation	Я стараюсь избегать брани, потому что она разрушает отношения, вызывает негатив, портит атмосферу. Люди начинают конфликтовать, теряют уважение друг к другу. Но брань — это ещё и серьёзное столкновение. Брань связана с конфликтом, и если я избегаю брани в словах, значит, я автоматически избегаю любых серьёзных конфликтов в жизни. Поэтому мне не нужно решать реальные проблемы.	Брань связана с конфликтом, и если я избегаю брани в словах, значит, я автоматически избегаю любых серьёзных конфликтов в жизни
ad hominem	На школьном форуме о цифровом благополучии один ученик предложил ограничить использование смартфонов во время уроков. В ответ другой заявил: Не слушайте его — он сам зависимый от социальных сетей, выкладывает сторис каждые пять минут и лайкает всё подряд. Кроме того, он игроман: постоянно играет в игры на телефоне на уроках и переменах. Его слова ничего не стоят.	Не слушайте его — он сам зависимый от социальных сетей[SEP]Кроме того, он игроман
equivocation	"На дебатах о роли религии в обществе один участник заявил: Миссионеры несут слово Божье — священное послание веры и спасения. Но ведь слово может ранить: жёсткая критика, осуждение, давление на совесть — всё это тоже ""слово"". Значит, миссионерство ранит и его нужно запретить, ведь причинять боль другим людям — это плохо, независимо от намерений."	Миссионеры несут слово Божье[SEP]слово может ранить[SEP]Значит, миссионерство ранит
appeal to emotion	На слушаниях о расширении полномочий полиции выступающий отметил: каждый день кто-то становится жертвой преступления, люди живут в постоянном напряжении. Неужели вы готовы оставить их без защиты? Они ждут решительных действий. Значит, нужно дать полиции больше прав и меньше ограничений.	Неужели вы готовы оставить их без защиты?[SEP]Значит, нужно дать полиции больше прав и меньше ограничений.
ad populum	-- Нужно ввести более строгие ограничения на проведение косметических операций, особенно среди молодёжи. Врачи всё чаще фиксируют осложнения и психологические последствия после таких вмешательств. Должны быть чёткие медицинские показания и обязательные консультации.  -- Все хотят делать операции — миллионы людей по всему миру уже прошли через хирургическую коррекцию. Поэтому нельзя запрещать такие вмешательства, ведь общественный спрос на них остаётся чрезвычайно высоким. Если столько людей выбирают этот путь, значит, он нужен, и любые ограничения будут просто нарушением их свободы.	Все хотят делать операции[SEP]Поэтому нельзя запрещать такие вмешательства
ad populum	Финансовый консультант рекомендовал стандартный портфель. Его выбирает подавляющее большинство клиентов, значит, он оптимален для всех. Экспериментировать нет необходимости.	Его выбирает подавляющее большинство клиентов, значит, он оптимален для всех
intentional	— Ты правда думаешь, что этот курс обучения эффективен? — Ты задаёшь этот вопрос, потому что заранее настроен против программы и хочешь найти повод её дискредитировать, чтобы продвинуть свой альтернативный проект. Ты не заинтересован в объективной оценке. Тебе важно доказать свою правоту и получить финансирование для своей идеи. Поэтому любые твои сомнения выглядят как попытка манипуляции, а не как искренний интерес к качеству обучения.	Ты задаёшь этот вопрос, потому что заранее настроен против программы и хочешь найти повод её дискредитировать, чтобы продвинуть свой альтернативный проект
faulty generalization	— Влияние школьной формы на учеников неоднозначно и сильно зависит от контекста. Исследования в педагогике показывают, что форма может как ограничивать самовыражение, так и снижать социальное давление, связанное с одеждой. Важно, как форма вводится: в одних школах её выбирают совместно с учениками, в других — навязывают без обсуждения. Есть примеры, где единый стиль одежды помогает создать ощущение принадлежности к сообществу и уменьшает сравнение по материальному достатку. — В нашей школе форма полностью подавляет индивидуальность — все ходят в одинаковых серых мундирах, никаких вариаций, никакого самовыражения. Значит, все школьные формы подавляют индивидуальность учеников. Разве можно развиваться как личность, когда тебя заставляют выглядеть как часть серой массы? Если в моей школе форма убивает самовыражение, то и везде будет так же. Не нужно никаких исследований: достаточно посмотреть на моих одноклассников.	В нашей школе форма полностью подавляет индивидуальность[SEP]Значит, все школьные формы подавляют индивидуальность учеников
appeal to emotion	В разговоре о контроле СМИ один чиновник сказал: люди теряются в потоке пугающей информации. Как вы можете позволить им жить в этом страхе? Общество становится всё более тревожным. Поэтому государство должно фильтровать новости.	Как вы можете позволить им жить в этом страхе?[SEP]Поэтому государство должно фильтровать новости.
false causality	В последние годы люди стали чаще пользоваться электросамокатами, и одновременно вырос интерес к экологии. Раз эти тенденции развиваются параллельно, значит именно самокаты способствуют формированию экологического сознания. Это обсуждают в СМИ.	Раз эти тенденции развиваются параллельно, значит именно самокаты способствуют формированию экологического сознания
false causality	После того как в офисе поставили настольный теннис, сотрудники начали чаще задерживаться на работе и показывать лучшие результаты. Атмосфера стала более живой. Поскольку улучшение показателей произошло после появления стола, можно считать, что именно настольный теннис повысил продуктивность команды. Теперь хотят купить ещё один стол.	Поскольку улучшение показателей произошло после появления стола, можно считать, что именно настольный теннис повысил продуктивность команды
fallacy of credibility	В дискуссии о пользе определённой диеты один человек ссылается на клинические исследования и рекомендации врачей. Его оппонент отвечает: Эта диета действительно работает, потому что её рекламирует известный актёр с отличной физической формой, и если человек такого статуса утверждает её эффективность, значит это и есть доказательство. Он описывает, как актёр выглядит молодо и энергично, снимается в фильмах и поддерживает форму. По его мнению, такой внешний результат говорит сам за себя. Нет необходимости разбираться в метаболизме или проверять научные данные — достаточно увидеть пример успешного человека. Авторитет знаменитости используется как главный аргумент, заменяющий любые медицинские доказательства.	Эта диета действительно работает, потому что её рекламирует известный актёр с отличной физической формой[SEP]если человек такого статуса утверждает её эффективность, значит это и есть доказательство
fallacy of extension	— Я считаю, что родителям стоит иногда проверять, чем дети занимаются в интернете, чтобы защитить их от опасного контента. Это не должно быть тотальным контролем. родителям полезно периодически интересоваться онлайн-активностью детей без тотального контроля и слежки. — То есть вы хотите следить за каждым шагом ребёнка, читать все сообщения и лишить его личной жизни? Вы предлагаете установить полный контроль, запретить любые тайны и превратить детство в постоянное наблюдение? Это же настоящая слежка!	родителям полезно периодически интересоваться онлайн-активностью детей без тотального контроля и слежки. — То есть вы хотите следить за каждым шагом ребёнка, читать все сообщения и лишить его личной жизни
fallacy of extension	— Я считаю, что стоит ограничить рекламу вредной еды, особенно направленную на детей, чтобы снизить уровень ожирения. Это не запрет всей рекламы. нужно ограничить рекламу вредной еды, ориентированную на детей, без полного запрета рекламы — это защита здоровья. — То есть вы хотите запретить всю рекламу и контролировать, что люди едят? Вы предлагаете диктовать каждому, какую пищу можно покупать? По вашей логике, скоро государство будет составлять меню для всех!	нужно ограничить рекламу вредной еды, ориентированную на детей, без полного запрета рекламы[SEP]То есть вы хотите запретить всю рекламу и контролировать, что люди едят
false dilemma	Единственный выход из энергетического кризиса — это немедленно строить новые угольные станции, потому что они дают стабильную мощность. Страна сталкивается с ростом потребления энергии, и перебои могут привести к остановке промышленности и социальному напряжению. Возобновляемые источники пока не покрывают весь спрос, а технологии хранения энергии ещё развиваются. без этого мы обречены на регулярные отключения и экономический спад. В такой ситуации долгие обсуждения альтернатив воспринимаются как роскошь, которую экономика не может себе позволить.	Единственный выход из энергетического кризиса — это немедленно строить новые угольные станции,[SEP]без этого мы обречены на регулярные отключения и экономический спад.
circular reasoning	При выборе стратегии развития компании утверждалось: данный курс оптимален, поскольку обеспечивает наилучшие результаты, а наилучшие результаты достигаются благодаря его оптимальности. Решение было принято единогласно.	данный курс оптимален, поскольку обеспечивает наилучшие результаты, а наилучшие результаты достигаются благодаря его оптимальности
faulty generalization	Мой дядя, ему 52 года, пытался выучить английский язык на курсах при университете. Его успехи были скудны. Он ходил три месяца, но так и не смог запомнить даже базовые глаголы. На каждом уроке он путал времена, не мог произнести простые фразы, а через неделю после окончания курсов забыл всё до последнего слова. Преподаватель говорила, что он просто не воспринимает новую информацию. Из этого я сделал вывод: все люди старше 40 лет не способны освоить иностранный язык. Поэтому тратить ресурсы на языковые курсы для взрослых — пустая трата денег и времени. Лучше направить эти средства на обучение детей и подростков, у которых мозг ещё гибкий. Один случай с дядей доказывает: после 40 лет изучение языков бессмысленно — если даже один человек полностью провалился, значит, вся возрастная группа обречена на неудачу.	Мой дядя, ему 52 года, пытался выучить английский язык[SEP]Его успехи были скудны[SEP]я сделал вывод: все люди старше 40 лет не способны освоить иностранный язык
fallacy of credibility	На форуме по здравоохранению один участник заявил, что новая диета с высоким содержанием жиров безопасна и эффективна для всех. Эта диета абсолютно безопасна и полезна, потому что её рекомендует известный телеведущий, который много лет ведёт передачу о здоровом образе жизни. Он приглашает экспертов, общается с врачами и сам прекрасно выглядит, значит его советам можно доверять без дополнительных проверок. Если популярный телеведущий поддерживает этот подход, значит он работает и его можно применять без сомнений. Зачем разбираться в клинических исследованиях, если человек с такой репутацией уже всё проверил и одобрил? Его успех на телевидении и доверие аудитории служат лучшим доказательством правильности диеты.	Эта диета абсолютно безопасна и полезна, потому что её рекомендует известный телеведущий[SEP]Если популярный телеведущий поддерживает этот подход, значит он работает и его можно применять без сомнений
appeal to emotion	В дискуссии о запрете протестов один чиновник говорил о возможных беспорядках. Он описывал хаос и разрушения. Вы хотите видеть улицы, охваченные насилием? Это усилило напряжение. Поэтому протесты нужно строго ограничить.	Вы хотите видеть улицы, охваченные насилием?[SEP]Поэтому протесты нужно строго ограничить.
fallacy of relevance	— В судах накопилось более 2 миллионов нерассмотренных дел, что затягивает правосудие на годы. — Зачем обсуждать суды, когда у нас проблемы с жильём? Миллионы людей живут в аварийных домах. Сначала решите жилищный кризис, а потом уже реформируйте судебную систему.	Зачем обсуждать суды, когда у нас проблемы с жильём[SEP]Сначала решите жилищный кризис, а потом уже реформируйте судебную систему
equivocation	Я всегда считал, что нужно уважать закон. Закон регулирует общество, делает жизнь предсказуемой, защищает людей. Без него был бы хаос. Закон обязателен к исполнению, как правило природы, значит, если что-то происходит естественно, это уже правильно и не требует обсуждения. Поэтому любые естественные процессы нельзя критиковать.	Закон обязателен к исполнению, как правило природы, значит, если что-то происходит естественно, это уже правильно и не требует обсуждения.
